Gen,Gen ID
BnaC02g41390D,GSBRNA2T00079794001
BnaC02g03260D,GSBRNA2T00080011001
BnaC02g03240D,GSBRNA2T00080014001
BnaC07g24750D,GSBRNA2T00080133001
BnaC07g24820D,GSBRNA2T00080141001
BnaCnng11100D,GSBRNA2T00080169001
BnaCnng60730D,GSBRNA2T00080400001
BnaA10g29650D,GSBRNA2T00080429001
BnaA04g10240D,GSBRNA2T00080479001
BnaA04g09990D,GSBRNA2T00080514001
BnaA05g29170D,GSBRNA2T00080665001
BnaA05g28900D,GSBRNA2T00080694001
BnaA05g28740D,GSBRNA2T00080711001
BnaC09g22310D,GSBRNA2T00080737001
BnaC02g00740D,GSBRNA2T00080823001
BnaCnng11890D,GSBRNA2T00080861001
BnaCnng60930D,GSBRNA2T00080962001
BnaCnng61040D,GSBRNA2T00081010001
BnaCnng12150D,GSBRNA2T00081175001
BnaA08g11940D,GSBRNA2T00081275001
BnaA08g02140D,GSBRNA2T00081328001
BnaA02g04760D,GSBRNA2T00081382001
BnaC06g06420D,GSBRNA2T00081408001
BnaC06g06480D,GSBRNA2T00081432001
BnaA07g12480D,GSBRNA2T00081678001
BnaA06g09610D,GSBRNA2T00081736001
BnaA03g52900D,GSBRNA2T00081771001
BnaA09g12570D,GSBRNA2T00081863001
BnaA07g31810D,GSBRNA2T00081911001
BnaA07g31910D,GSBRNA2T00081922001
BnaA07g31940D,GSBRNA2T00081925001
BnaAnng29010D,GSBRNA2T00081950001
BnaCnng61390D,GSBRNA2T00082019001
BnaC09g12890D,GSBRNA2T00082099001
BnaCnng12720D,GSBRNA2T00082193001
BnaCnng12780D,GSBRNA2T00082200001
BnaCnng12820D,GSBRNA2T00082209001
BnaCnng12880D,GSBRNA2T00082223001
BnaCnng12960D,GSBRNA2T00082233001
BnaCnng13090D,GSBRNA2T00082251001
BnaA04g14510D,GSBRNA2T00082310001
BnaCnng13340D,GSBRNA2T00082364001
BnaAnng29170D,GSBRNA2T00082567001
BnaC02g42200D,GSBRNA2T00082685001
BnaC02g42190D,GSBRNA2T00082686001
BnaC03g16520D,GSBRNA2T00082771001
BnaAnng07910D,GSBRNA2T00082899001
BnaAnng07990D,GSBRNA2T00082907001
BnaAnng08030D,GSBRNA2T00082911001
BnaA02g17670D,GSBRNA2T00082938001
BnaA09g12970D,GSBRNA2T00082981001
BnaCnng61850D,GSBRNA2T00083043001
BnaA09g42100D,GSBRNA2T00083238001
BnaA09g42120D,GSBRNA2T00083240001
BnaA03g52690D,GSBRNA2T00083259001
BnaA03g52510D,GSBRNA2T00083277001
BnaA03g52470D,GSBRNA2T00083283001
BnaA04g14220D,GSBRNA2T00083306001
BnaA05g20600D,GSBRNA2T00083364001
BnaA01g23160D,GSBRNA2T00083401001
BnaCnng62090D,GSBRNA2T00083489001
BnaA08g30000D,GSBRNA2T00083522001
BnaCnng13890D,GSBRNA2T00083569001
BnaCnng13910D,GSBRNA2T00083571001
BnaC03g66190D,GSBRNA2T00083603001
BnaA07g01880D,GSBRNA2T00083709001
BnaC01g31590D,GSBRNA2T00083734001
BnaC01g31620D,GSBRNA2T00083737001
BnaA09g19870D,GSBRNA2T00083822001
BnaAnng29560D,GSBRNA2T00083856001
BnaC04g47480D,GSBRNA2T00084602001
BnaC04g47520D,GSBRNA2T00084608001
BnaC04g47590D,GSBRNA2T00084620001
BnaC04g47720D,GSBRNA2T00084637001
BnaC04g48360D,GSBRNA2T00084720001
BnaC04g48390D,GSBRNA2T00084723001
BnaC04g48640D,GSBRNA2T00084759001
BnaA02g22360D,GSBRNA2T00084801001
BnaA02g22680D,GSBRNA2T00084854001
BnaA10g09070D,GSBRNA2T00084909001
BnaA10g08760D,GSBRNA2T00084977001
BnaC05g00510D,GSBRNA2T00085352001
BnaC05g00720D,GSBRNA2T00085379001
BnaC05g00810D,GSBRNA2T00085388001
BnaC05g01200D,GSBRNA2T00085437001
BnaC04g42700D,GSBRNA2T00085640001
BnaA08g01810D,GSBRNA2T00085756001
BnaA03g48520D,GSBRNA2T00085950001
BnaC07g42110D,GSBRNA2T00086015001
BnaCnng14590D,GSBRNA2T00086219001
BnaA10g03180D,GSBRNA2T00086278001
BnaA10g03290D,GSBRNA2T00086290001
BnaA01g27800D,GSBRNA2T00086342001
BnaA09g12680D,GSBRNA2T00086402001
BnaAnng08180D,GSBRNA2T00086417001
BnaA02g32720D,GSBRNA2T00086459001
BnaC09g14250D,GSBRNA2T00086466001
BnaA03g12250D,GSBRNA2T00086695001
BnaA03g12180D,GSBRNA2T00086702001
BnaA08g05240D,GSBRNA2T00086832001
BnaAnng08570D,GSBRNA2T00086892001
BnaA02g29380D,GSBRNA2T00086973001
BnaA02g29390D,GSBRNA2T00086974001
BnaAnng30070D,GSBRNA2T00086995001
BnaCnng14630D,GSBRNA2T00087177001
BnaCnng14900D,GSBRNA2T00087218001
BnaCnng15110D,GSBRNA2T00087308001
BnaAnng30320D,GSBRNA2T00087378001
BnaA09g08770D,GSBRNA2T00087521001
BnaAnng09190D,GSBRNA2T00087583001
BnaCnng63430D,GSBRNA2T00087739001
BnaC05g18870D,GSBRNA2T00087850001
BnaC05g18900D,GSBRNA2T00087854001
BnaA10g04030D,GSBRNA2T00087981001
BnaA10g04040D,GSBRNA2T00087982001
BnaA02g16520D,GSBRNA2T00088021001
BnaA02g16510D,GSBRNA2T00088022001
BnaCnng15390D,GSBRNA2T00088028001
BnaCnng63770D,GSBRNA2T00088147001
BnaC07g06970D,GSBRNA2T00088243001
BnaAnng09250D,GSBRNA2T00088406001
BnaA10g28250D,GSBRNA2T00088573001
BnaA04g24530D,GSBRNA2T00088600001
BnaA02g16200D,GSBRNA2T00088679001
BnaCnng15780D,GSBRNA2T00088933001
BnaA04g15640D,GSBRNA2T00089019001
BnaCnng16050D,GSBRNA2T00089042001
BnaC01g31470D,GSBRNA2T00089173001
BnaA08g27600D,GSBRNA2T00089646001
BnaA08g27880D,GSBRNA2T00089674001
BnaA08g27970D,GSBRNA2T00089683001
BnaA08g28020D,GSBRNA2T00089688001
BnaA08g28820D,GSBRNA2T00089783001
BnaA07g08330D,GSBRNA2T00089869001
BnaA07g09030D,GSBRNA2T00089961001
BnaA04g12490D,GSBRNA2T00090218001
BnaA04g12460D,GSBRNA2T00090221001
BnaA04g12070D,GSBRNA2T00090265001
BnaC08g41500D,GSBRNA2T00090357001
BnaC08g40950D,GSBRNA2T00090417001
BnaC08g40850D,GSBRNA2T00090432001
BnaC08g40680D,GSBRNA2T00090453001
BnaC08g40330D,GSBRNA2T00090500001
BnaC08g40210D,GSBRNA2T00090519001
BnaA09g28840D,GSBRNA2T00090588001
BnaA09g28870D,GSBRNA2T00090591001
BnaA09g29000D,GSBRNA2T00090607001
BnaA09g29780D,GSBRNA2T00090708001
BnaA02g11430D,GSBRNA2T00090867001
BnaA02g11520D,GSBRNA2T00090876001
BnaA02g11550D,GSBRNA2T00090880001
BnaA02g11730D,GSBRNA2T00090900001
BnaA02g12270D,GSBRNA2T00090974001
BnaA02g12280D,GSBRNA2T00090976001
BnaA08g03180D,GSBRNA2T00091012001
BnaA08g02760D,GSBRNA2T00091085001
BnaA08g02470D,GSBRNA2T00091128001
BnaA09g01610D,GSBRNA2T00091301001
BnaAnng31150D,GSBRNA2T00091439001
BnaA09g10000D,GSBRNA2T00091616001
BnaA09g10050D,GSBRNA2T00091622001
BnaA09g14650D,GSBRNA2T00091889001
BnaA09g39000D,GSBRNA2T00092026001
BnaC06g12500D,GSBRNA2T00092289001
BnaA06g09070D,GSBRNA2T00092331001
BnaA06g08970D,GSBRNA2T00092341001
BnaA02g16720D,GSBRNA2T00092369001
BnaA10g06250D,GSBRNA2T00092419001
BnaAnng31480D,GSBRNA2T00092446001
BnaA09g55140D,GSBRNA2T00092625001
BnaA09g55150D,GSBRNA2T00092626001
BnaA03g51010D,GSBRNA2T00092703001
BnaA05g33200D,GSBRNA2T00092896001
BnaC09g53590D,GSBRNA2T00092950001
BnaA01g35580D,GSBRNA2T00092965001
BnaA09g42330D,GSBRNA2T00093017001
BnaC05g03170D,GSBRNA2T00093191001
BnaC05g03300D,GSBRNA2T00093206001
BnaAnng31940D,GSBRNA2T00093382001
BnaC09g41380D,GSBRNA2T00093535001
BnaA02g29070D,GSBRNA2T00093766001
BnaCnng18160D,GSBRNA2T00093833001
BnaC01g34640D,GSBRNA2T00093888001
BnaC02g43980D,GSBRNA2T00093908001
BnaA09g51580D,GSBRNA2T00093987001
BnaC09g51280D,GSBRNA2T00094037001
BnaCnng18330D,GSBRNA2T00094089001
BnaAnng32280D,GSBRNA2T00094244001
BnaC09g36820D,GSBRNA2T00094398001
BnaC09g36790D,GSBRNA2T00094401001
BnaC09g36710D,GSBRNA2T00094414001
BnaA09g19980D,GSBRNA2T00094450001
BnaA09g20130D,GSBRNA2T00094471001
BnaA09g20230D,GSBRNA2T00094481001
BnaA09g20370D,GSBRNA2T00094497001
BnaA09g06520D,GSBRNA2T00094597001
BnaA09g06330D,GSBRNA2T00094621001
BnaA09g06230D,GSBRNA2T00094633001
BnaA09g05680D,GSBRNA2T00094698001
BnaA09g05380D,GSBRNA2T00094730001
BnaA09g05370D,GSBRNA2T00094731001
BnaC09g40180D,GSBRNA2T00094792001
BnaC09g40930D,GSBRNA2T00094899001
BnaC06g00160D,GSBRNA2T00095095001
BnaC06g00250D,GSBRNA2T00095117001
BnaA05g10200D,GSBRNA2T00095230001
BnaA05g09340D,GSBRNA2T00095333001
BnaA05g09290D,GSBRNA2T00095339001
BnaA10g10200D,GSBRNA2T00095498001
BnaC03g65500D,GSBRNA2T00095710001
BnaC03g65310D,GSBRNA2T00095750001
BnaA06g00300D,GSBRNA2T00095781001
BnaC08g15900D,GSBRNA2T00096086001
BnaA03g47520D,GSBRNA2T00096129001
BnaA06g15140D,GSBRNA2T00096214001
BnaAnng32500D,GSBRNA2T00096262001
BnaA10g28380D,GSBRNA2T00096377001
BnaCnng19140D,GSBRNA2T00096603001
BnaCnng19150D,GSBRNA2T00096604001
BnaC09g28890D,GSBRNA2T00096622001
BnaC03g45040D,GSBRNA2T00096653001
BnaC03g45030D,GSBRNA2T00096654001
BnaAnng32790D,GSBRNA2T00096840001
BnaC09g17580D,GSBRNA2T00096855001
BnaCnng67150D,GSBRNA2T00097083001
BnaA05g35550D,GSBRNA2T00097322001
BnaAnng10690D,GSBRNA2T00097449001
BnaCnng19590D,GSBRNA2T00097501001
BnaCnng19720D,GSBRNA2T00097526001
BnaC04g52570D,GSBRNA2T00097544001
BnaCnng67400D,GSBRNA2T00097608001
BnaCnng67520D,GSBRNA2T00097644001
BnaAnng33180D,GSBRNA2T00097672001
BnaAnng33200D,GSBRNA2T00097675001
BnaC03g74470D,GSBRNA2T00097806001
BnaC09g52920D,GSBRNA2T00098066001
BnaA06g02990D,GSBRNA2T00098074001
BnaCnng67910D,GSBRNA2T00098200001
BnaA09g51830D,GSBRNA2T00098334001
BnaC06g02430D,GSBRNA2T00098369001
BnaC03g69020D,GSBRNA2T00098400001
BnaCnng68190D,GSBRNA2T00098479001
BnaA07g14420D,GSBRNA2T00098486001
BnaA07g14600D,GSBRNA2T00098511001
BnaA07g14670D,GSBRNA2T00098521001
BnaA07g15060D,GSBRNA2T00098570001
BnaA07g15160D,GSBRNA2T00098582001
BnaA07g15740D,GSBRNA2T00098662001
BnaA07g15910D,GSBRNA2T00098684001
BnaA07g15920D,GSBRNA2T00098685001
BnaA07g15980D,GSBRNA2T00098691001
BnaA07g16540D,GSBRNA2T00098762001
BnaA07g16940D,GSBRNA2T00098822001
BnaA07g17040D,GSBRNA2T00098834001
BnaA07g17660D,GSBRNA2T00098913001
BnaA07g17800D,GSBRNA2T00098927001
BnaA07g17940D,GSBRNA2T00098942001
BnaA07g18130D,GSBRNA2T00098963001
BnaA07g18600D,GSBRNA2T00099017001
BnaA07g19550D,GSBRNA2T00099123001
BnaA07g19600D,GSBRNA2T00099128001
BnaA07g19660D,GSBRNA2T00099134001
BnaA07g19710D,GSBRNA2T00099139001
BnaA07g20300D,GSBRNA2T00099206001
BnaA07g20840D,GSBRNA2T00099269001
BnaA07g21550D,GSBRNA2T00099358001
BnaA07g21990D,GSBRNA2T00099413001
BnaA07g22160D,GSBRNA2T00099435001
BnaA07g22570D,GSBRNA2T00099482001
BnaA07g23450D,GSBRNA2T00099596001
BnaC07g42360D,GSBRNA2T00099669001
BnaC07g42440D,GSBRNA2T00099679001
BnaC07g42760D,GSBRNA2T00099723001
BnaC07g43510D,GSBRNA2T00099819001
BnaC07g43540D,GSBRNA2T00099822001
BnaC07g44080D,GSBRNA2T00099879001
BnaC07g44420D,GSBRNA2T00099918001
BnaC07g44840D,GSBRNA2T00099975001
BnaC07g44880D,GSBRNA2T00099981001
BnaC07g45330D,GSBRNA2T00100043001
BnaC07g45590D,GSBRNA2T00100074001
BnaC07g46040D,GSBRNA2T00100120001
BnaC07g46060D,GSBRNA2T00100125001
BnaC07g46390D,GSBRNA2T00100164001
BnaC07g46480D,GSBRNA2T00100180001
BnaC07g47150D,GSBRNA2T00100278001
BnaC07g47260D,GSBRNA2T00100296001
BnaC05g06430D,GSBRNA2T00100545001
BnaC05g06200D,GSBRNA2T00100571001
BnaC05g05550D,GSBRNA2T00100654001
BnaC04g28570D,GSBRNA2T00100956001
BnaC03g24600D,GSBRNA2T00101440001
BnaC03g24630D,GSBRNA2T00101443001
BnaC03g26320D,GSBRNA2T00101659001
BnaC05g35700D,GSBRNA2T00101765001
BnaC05g35870D,GSBRNA2T00101784001
BnaA07g26670D,GSBRNA2T00102104001
BnaC02g14180D,GSBRNA2T00102341001
BnaC02g14020D,GSBRNA2T00102376001
BnaA07g29090D,GSBRNA2T00102440001
BnaA07g29200D,GSBRNA2T00102452001
BnaA07g29390D,GSBRNA2T00102478001
BnaA07g29460D,GSBRNA2T00102485001
BnaA07g29580D,GSBRNA2T00102498001
BnaA07g29960D,GSBRNA2T00102540001
BnaA07g30570D,GSBRNA2T00102616001
BnaA07g30800D,GSBRNA2T00102642001
BnaA07g31590D,GSBRNA2T00102738001
BnaA08g21360D,GSBRNA2T00102791001
BnaA08g21860D,GSBRNA2T00102847001
BnaA08g21870D,GSBRNA2T00102848001
BnaA08g22970D,GSBRNA2T00102976001
BnaA08g23120D,GSBRNA2T00102996001
BnaA08g23390D,GSBRNA2T00103029001
BnaC06g32200D,GSBRNA2T00103151001
BnaC06g32360D,GSBRNA2T00103172001
BnaC06g32660D,GSBRNA2T00103208001
BnaC06g33270D,GSBRNA2T00103289001
BnaC06g33350D,GSBRNA2T00103300001
BnaC06g33840D,GSBRNA2T00103361001
BnaC06g34300D,GSBRNA2T00103413001
BnaC06g34480D,GSBRNA2T00103439001
BnaC06g35410D,GSBRNA2T00103556001
BnaC06g35910D,GSBRNA2T00103619001
BnaC06g36220D,GSBRNA2T00103662001
BnaC06g36770D,GSBRNA2T00103730001
BnaC06g36860D,GSBRNA2T00103740001
BnaC02g30550D,GSBRNA2T00103815001
BnaC09g45880D,GSBRNA2T00104002001
BnaC09g44810D,GSBRNA2T00104133001
BnaC09g44690D,GSBRNA2T00104147001
BnaC09g43980D,GSBRNA2T00104230001
BnaA02g21300D,GSBRNA2T00104420001
BnaA02g21420D,GSBRNA2T00104440001
BnaA02g21430D,GSBRNA2T00104441001
BnaA02g21480D,GSBRNA2T00104450001
BnaC08g13020D,GSBRNA2T00104590001
BnaC08g13210D,GSBRNA2T00104626001
BnaC08g13270D,GSBRNA2T00104634001
BnaA05g25780D,GSBRNA2T00104708001
BnaA05g25060D,GSBRNA2T00104788001
BnaA05g25050D,GSBRNA2T00104789001
BnaA05g24890D,GSBRNA2T00104807001
BnaA05g24320D,GSBRNA2T00104879001
BnaA05g24170D,GSBRNA2T00104897001
BnaA05g23870D,GSBRNA2T00104939001
BnaA05g23690D,GSBRNA2T00104962001
BnaA05g23670D,GSBRNA2T00104965001
BnaA05g23450D,GSBRNA2T00104990001
BnaC04g41500D,GSBRNA2T00105072001
BnaC04g41130D,GSBRNA2T00105135001
BnaC04g40760D,GSBRNA2T00105195001
BnaC04g40500D,GSBRNA2T00105227001
BnaC04g40460D,GSBRNA2T00105232001
BnaC04g40400D,GSBRNA2T00105239001
BnaA06g07350D,GSBRNA2T00105340001
BnaA06g07590D,GSBRNA2T00105369001
BnaA06g07620D,GSBRNA2T00105374001
BnaA06g07630D,GSBRNA2T00105375001
BnaA06g07790D,GSBRNA2T00105394001
BnaA06g07920D,GSBRNA2T00105410001
BnaA06g08330D,GSBRNA2T00105462001
BnaA06g08510D,GSBRNA2T00105484001
BnaA06g08740D,GSBRNA2T00105508001
BnaC07g09260D,GSBRNA2T00105598001
BnaC07g08680D,GSBRNA2T00105728001
BnaC06g16370D,GSBRNA2T00105805001
BnaC06g16500D,GSBRNA2T00105823001
BnaC06g16700D,GSBRNA2T00105851001
BnaC06g17070D,GSBRNA2T00105897001
BnaC06g17620D,GSBRNA2T00105985001
BnaC05g38940D,GSBRNA2T00106108001
BnaC05g38900D,GSBRNA2T00106114001
BnaC05g38890D,GSBRNA2T00106115001
BnaC05g38330D,GSBRNA2T00106192001
BnaC05g38210D,GSBRNA2T00106211001
BnaC05g27900D,GSBRNA2T00106417001
BnaA03g43960D,GSBRNA2T00106651001
BnaA03g43990D,GSBRNA2T00106655001
BnaA03g44000D,GSBRNA2T00106656001
BnaA03g44600D,GSBRNA2T00106731001
BnaA03g44610D,GSBRNA2T00106733001
BnaA03g44930D,GSBRNA2T00106775001
BnaA03g45080D,GSBRNA2T00106793001
BnaC09g50000D,GSBRNA2T00106935001
BnaC09g49950D,GSBRNA2T00106940001
BnaC09g49370D,GSBRNA2T00107002001
BnaC09g49090D,GSBRNA2T00107036001
BnaC09g48980D,GSBRNA2T00107050001
BnaC09g48860D,GSBRNA2T00107063001
BnaC09g48310D,GSBRNA2T00107127001
BnaC09g47980D,GSBRNA2T00107166001
BnaA06g18310D,GSBRNA2T00107299001
BnaA06g18840D,GSBRNA2T00107373001
BnaC05g34030D,GSBRNA2T00107560001
BnaC05g34580D,GSBRNA2T00107640001
BnaC01g11550D,GSBRNA2T00107720001
BnaC01g10770D,GSBRNA2T00107824001
BnaC09g24710D,GSBRNA2T00107932001
BnaC09g24440D,GSBRNA2T00107989001
BnaC09g24420D,GSBRNA2T00107993001
BnaC04g33910D,GSBRNA2T00108143001
BnaC02g36030D,GSBRNA2T00108334001
BnaC02g35980D,GSBRNA2T00108341001
BnaC02g35940D,GSBRNA2T00108349001
BnaC05g23000D,GSBRNA2T00108622001
BnaC09g28130D,GSBRNA2T00108686001
BnaC09g27880D,GSBRNA2T00108744001
BnaC08g26120D,GSBRNA2T00108863001
BnaC08g24860D,GSBRNA2T00109039001
BnaC08g24170D,GSBRNA2T00109139001
BnaC08g23150D,GSBRNA2T00109281001
BnaC08g22640D,GSBRNA2T00109344001
BnaC08g22200D,GSBRNA2T00109402001
BnaC09g02170D,GSBRNA2T00109580001
BnaC09g01880D,GSBRNA2T00109615001
BnaC09g01820D,GSBRNA2T00109624001
BnaC09g01650D,GSBRNA2T00109646001
BnaC09g01420D,GSBRNA2T00109676001
BnaA06g22040D,GSBRNA2T00109883001
BnaA06g22280D,GSBRNA2T00109912001
BnaA10g07740D,GSBRNA2T00110217001
BnaA10g07650D,GSBRNA2T00110231001
BnaC04g23500D,GSBRNA2T00110333001
BnaC03g36510D,GSBRNA2T00110496001
BnaC03g37090D,GSBRNA2T00110577001
BnaC03g37120D,GSBRNA2T00110583001
BnaC03g37500D,GSBRNA2T00110647001
BnaC05g42730D,GSBRNA2T00110930001
BnaC05g41990D,GSBRNA2T00111020001
BnaC05g41590D,GSBRNA2T00111075001
BnaC05g40970D,GSBRNA2T00111154001
BnaA04g06060D,GSBRNA2T00111327001
BnaC05g24910D,GSBRNA2T00111386001
BnaC05g24860D,GSBRNA2T00111397001
BnaA03g32210D,GSBRNA2T00111525001
BnaA03g31890D,GSBRNA2T00111565001
BnaA03g31870D,GSBRNA2T00111567001
BnaA03g31600D,GSBRNA2T00111604001
BnaA03g31290D,GSBRNA2T00111644001
BnaA03g30920D,GSBRNA2T00111683001
BnaA03g30860D,GSBRNA2T00111692001
BnaA03g29710D,GSBRNA2T00111826001
BnaA03g28480D,GSBRNA2T00111966001
BnaA03g28030D,GSBRNA2T00112026001
BnaA03g27930D,GSBRNA2T00112037001
BnaA03g27830D,GSBRNA2T00112049001
BnaA03g27070D,GSBRNA2T00112143001
BnaA07g11360D,GSBRNA2T00112340001
BnaA07g11370D,GSBRNA2T00112341001
BnaA07g11920D,GSBRNA2T00112415001
BnaA07g12010D,GSBRNA2T00112428001
BnaA07g12170D,GSBRNA2T00112445001
BnaA07g12260D,GSBRNA2T00112459001
BnaC07g35080D,GSBRNA2T00112541001
BnaC07g35240D,GSBRNA2T00112563001
BnaC07g35250D,GSBRNA2T00112565001
BnaC07g35800D,GSBRNA2T00112637001
BnaC07g35830D,GSBRNA2T00112642001
BnaC04g30880D,GSBRNA2T00112735001
BnaC04g30870D,GSBRNA2T00112737001
BnaC04g30810D,GSBRNA2T00112745001
BnaC06g29160D,GSBRNA2T00113061001
BnaC04g14820D,GSBRNA2T00113350001
BnaC04g14330D,GSBRNA2T00113432001
BnaA03g39540D,GSBRNA2T00113628001
BnaA03g39250D,GSBRNA2T00113662001
BnaA03g39030D,GSBRNA2T00113691001
BnaA09g26030D,GSBRNA2T00113751001
BnaA09g25840D,GSBRNA2T00113789001
BnaA09g25810D,GSBRNA2T00113792001
BnaA09g25760D,GSBRNA2T00113797001
BnaA09g25570D,GSBRNA2T00113830001
BnaA02g22960D,GSBRNA2T00113930001
BnaA02g23180D,GSBRNA2T00113997001
BnaA08g00900D,GSBRNA2T00114120001
BnaA08g01390D,GSBRNA2T00114206001
BnaA08g01660D,GSBRNA2T00114242001
BnaA04g09690D,GSBRNA2T00114271001
BnaA04g09230D,GSBRNA2T00114345001
BnaA04g09140D,GSBRNA2T00114357001
BnaA04g08870D,GSBRNA2T00114396001
BnaA04g08750D,GSBRNA2T00114422001
BnaA04g08650D,GSBRNA2T00114437001
BnaA04g08640D,GSBRNA2T00114439001
BnaA04g08570D,GSBRNA2T00114447001
BnaA04g08090D,GSBRNA2T00114530001
BnaC02g08370D,GSBRNA2T00114720001
BnaC02g07500D,GSBRNA2T00114827001
BnaC02g11200D,GSBRNA2T00114939001
BnaC02g10630D,GSBRNA2T00115016001
BnaC07g21970D,GSBRNA2T00115351001
BnaC07g21440D,GSBRNA2T00115427001
BnaC09g19870D,GSBRNA2T00115620001
BnaC09g10780D,GSBRNA2T00115820001
BnaC09g10140D,GSBRNA2T00115928001
BnaC01g17040D,GSBRNA2T00116012001
BnaC01g16350D,GSBRNA2T00116101001
BnaC03g68620D,GSBRNA2T00116352001
BnaC03g68740D,GSBRNA2T00116375001
BnaC03g68770D,GSBRNA2T00116379001
BnaA02g15140D,GSBRNA2T00116537001
BnaA05g04960D,GSBRNA2T00116718001
BnaA05g05760D,GSBRNA2T00116809001
BnaA05g06800D,GSBRNA2T00116937001
BnaA05g06830D,GSBRNA2T00116942001
BnaA05g07660D,GSBRNA2T00117048001
BnaC01g28900D,GSBRNA2T00117151001
BnaC07g11210D,GSBRNA2T00117382001
BnaC02g37290D,GSBRNA2T00117567001
BnaC02g37450D,GSBRNA2T00117597001
BnaC02g37540D,GSBRNA2T00117628001
BnaA09g19720D,GSBRNA2T00117895001
BnaC06g26190D,GSBRNA2T00117902001
BnaC06g26170D,GSBRNA2T00117904001
BnaC06g26140D,GSBRNA2T00117909001
BnaC02g28510D,GSBRNA2T00118398001
BnaC02g28390D,GSBRNA2T00118418001
BnaA07g12890D,GSBRNA2T00118620001
BnaA07g13260D,GSBRNA2T00118666001
BnaC09g25680D,GSBRNA2T00118837001
BnaC09g25360D,GSBRNA2T00118937001
BnaC09g25210D,GSBRNA2T00118970001
BnaC05g16600D,GSBRNA2T00119194001
BnaC05g18410D,GSBRNA2T00119417001
BnaC05g18240D,GSBRNA2T00119448001
BnaC05g18090D,GSBRNA2T00119467001
BnaAnng00200D,GSBRNA2T00119550001
BnaAnng00840D,GSBRNA2T00119623001
BnaAnng01230D,GSBRNA2T00119664001
BnaAnng01260D,GSBRNA2T00119669001
BnaAnng01430D,GSBRNA2T00119690001
BnaAnng01590D,GSBRNA2T00119707001
BnaC03g28700D,GSBRNA2T00119833001
BnaC03g28790D,GSBRNA2T00119844001
BnaC03g28810D,GSBRNA2T00119846001
BnaC03g29010D,GSBRNA2T00119870001
BnaC05g46590D,GSBRNA2T00119941001
BnaC05g45770D,GSBRNA2T00120038001
BnaC05g45470D,GSBRNA2T00120077001
BnaC05g45180D,GSBRNA2T00120112001
BnaC05g45070D,GSBRNA2T00120126001
BnaC05g44810D,GSBRNA2T00120154001
BnaC02g41200D,GSBRNA2T00120313001
BnaA02g32380D,GSBRNA2T00120363001
BnaA02g31890D,GSBRNA2T00120430001
BnaC02g38610D,GSBRNA2T00120674001
BnaC07g00720D,GSBRNA2T00120781001
BnaA10g05930D,GSBRNA2T00120952001
BnaA10g05900D,GSBRNA2T00120959001
BnaA10g05840D,GSBRNA2T00120968001
BnaA01g04450D,GSBRNA2T00121120001
BnaA01g03830D,GSBRNA2T00121195001
BnaA01g03680D,GSBRNA2T00121212001
BnaA01g03200D,GSBRNA2T00121264001
BnaA01g02930D,GSBRNA2T00121296001
BnaA01g02880D,GSBRNA2T00121301001
BnaA01g01740D,GSBRNA2T00121426001
BnaA01g01730D,GSBRNA2T00121427001
BnaA01g01710D,GSBRNA2T00121429001
BnaA01g01600D,GSBRNA2T00121443001
BnaA01g01260D,GSBRNA2T00121483001
BnaA01g01080D,GSBRNA2T00121503001
BnaA01g00910D,GSBRNA2T00121522001
BnaA01g00570D,GSBRNA2T00121566001
BnaA01g00510D,GSBRNA2T00121574001
BnaA01g00410D,GSBRNA2T00121586001
BnaA01g00280D,GSBRNA2T00121602001
BnaC08g20820D,GSBRNA2T00121707001
BnaC08g21260D,GSBRNA2T00121774001
BnaA09g37310D,GSBRNA2T00121906001
BnaA09g50060D,GSBRNA2T00122100001
